# Band energies (eV) of lead (Pb) from Wannier90's tutorial 02, digitized from the
# `lead.pdf` figure associated with https://github.com/wannier-developers/wannier90/tree/develop/tutorials/tutorial02
# [at https://github.com/wannier-developers/wannier90/blob/e9f448e1ff4199ab5f983ec7265adca06b6363e8/docs/solution_booklet/figure/example02/lead.pdf]
# 379 k-points (rows) along L-Γ-X-U-Γ × 4 bands (columns, ascending), with special
# k-points at 1 (L), 101 (Γ), 216 (X), 257 (U), 379 (Γ) and Fermi energy at 5.27 eV.
  -6.0879   11.8948   12.1614   12.1614
  -6.0735   11.8156   12.1037   12.1037
  -6.0591   11.7291   12.0389   12.0389
  -6.0447   11.6354   11.9813   11.9813
  -6.0231   11.5490   11.9164   11.9164
  -6.0087   11.4553   11.8444   11.8444
  -5.9870   11.3617   11.7795   11.7795
  -5.9654   11.2680   11.7075   11.7075
  -5.9438   11.1744   11.6354   11.6354
  -5.9222   11.0807   11.5706   11.5706
  -5.9006   10.9870   11.4986   11.4986
  -5.8790   10.8862   11.4265   11.4265
  -5.8501   10.7853   11.3473   11.3473
  -5.8286   10.6916   11.2752   11.2752
  -5.7997   10.5908   11.2032   11.2032
  -5.7709   10.4899   11.1311   11.1311
  -5.7421   10.3890   11.0519   11.0519
  -5.7133   10.2882   10.9798   10.9798
  -5.6845   10.1873   10.9078   10.9078
  -5.6484   10.0865   10.8285   10.8285
  -5.6196    9.9856   10.7565   10.7565
  -5.5836    9.8775   10.6844   10.6844
  -5.5475    9.7767   10.6052   10.6052
  -5.5115    9.6686   10.5331   10.5331
  -5.4755    9.5677   10.4611   10.4611
  -5.4395    9.4597   10.3890   10.3890
  -5.4034    9.3516   10.3170   10.3170
  -5.3674    9.2507   10.2450   10.2450
  -5.3242    9.1427   10.1729   10.1729
  -5.2810    9.0346   10.1009   10.1009
  -5.2450    8.9265   10.0288   10.0288
  -5.2017    8.8184    9.9568    9.9568
  -5.1585    8.7032    9.8919    9.8919
  -5.1153    8.5951    9.8199    9.8199
  -5.0648    8.4870    9.7550    9.7550
  -5.0216    8.3718    9.6830    9.6830
  -4.9712    8.2637    9.6182    9.6182
  -4.9280    8.1484    9.5533    9.5533
  -4.8775    8.0403    9.4885    9.4885
  -4.8271    7.9251    9.4236    9.4236
  -4.7767    7.8098    9.3588    9.3588
  -4.7262    7.7017    9.2939    9.2939
  -4.6758    7.5865    9.2363    9.2363
  -4.6182    7.4712    9.1715    9.1715
  -4.5677    7.3559    9.1138    9.1138
  -4.5101    7.2406    9.0562    9.0562
  -4.4525    7.1254    8.9914    8.9914
  -4.4020    7.0029    8.9337    8.9337
  -4.3444    6.8876    8.8833    8.8833
  -4.2867    6.7723    8.8256    8.8256
  -4.2219    6.6571    8.7680    8.7680
  -4.1643    6.5346    8.7176    8.7176
  -4.1066    6.4193    8.6599    8.6599
  -4.0418    6.3040    8.6095    8.6095
  -3.9841    6.1816    8.5591    8.5591
  -3.9193    6.0663    8.5086    8.5086
  -3.8545    5.9510    8.4582    8.4582
  -3.7896    5.8285    8.4078    8.4078
  -3.7248    5.7133    8.3646    8.3646
  -3.6599    5.5980    8.3213    8.3213
  -3.5951    5.4755    8.2709    8.2709
  -3.5302    5.3602    8.2277    8.2277
  -3.4654    5.2450    8.1844    8.1844
  -3.3934    5.1297    8.1412    8.1412
  -3.3285    5.0144    8.1052    8.1052
  -3.2565    4.8991    8.0620    8.0620
  -3.1916    4.7839    8.0259    8.0259
  -3.1196    4.6686    7.9827    7.9827
  -3.0475    4.5533    7.9467    7.9467
  -2.9827    4.4380    7.9107    7.9107
  -2.9107    4.3300    7.8818    7.8818
  -2.8386    4.2147    7.8458    7.8458
  -2.7666    4.1066    7.8170    7.8170
  -2.6945    3.9986    7.7810    7.7810
  -2.6225    3.8905    7.7522    7.7522
  -2.5505    3.7824    7.7233    7.7233
  -2.4856    3.6744    7.6945    7.6945
  -2.4135    3.5735    7.6657    7.6657
  -2.3415    3.4726    7.6441    7.6441
  -2.2694    3.3718    7.6153    7.6153
  -2.2046    3.2709    7.5937    7.5937
  -2.1326    3.1772    7.5720    7.5720
  -2.0677    3.0836    7.5504    7.5504
  -2.0029    2.9899    7.5288    7.5288
  -1.9308    2.9035    7.5144    7.5144
  -1.8732    2.8170    7.4928    7.4928
  -1.8084    2.7305    7.4784    7.4784
  -1.7507    2.6513    7.4640    7.4640
  -1.6931    2.5720    7.4496    7.4496
  -1.6354    2.5072    7.4352    7.4352
  -1.5850    2.4352    7.4208    7.4208
  -1.5346    2.3703    7.4135    7.4135
  -1.4913    2.3127    7.3991    7.3991
  -1.4481    2.2622    7.3919    7.3919
  -1.4121    2.2190    7.3847    7.3847
  -1.3833    2.1758    7.3775    7.3775
  -1.3545    2.1470    7.3703    7.3703
  -1.3328    2.1181    7.3703    7.3703
  -1.3184    2.0965    7.3703    7.3703
  -1.3112    2.0893    7.3631    7.3631
  -1.3040    2.0821    7.3631    7.3631
  -1.3040    2.0821    7.3559    7.3631
  -1.3040    2.0893    7.3415    7.3703
  -1.3040    2.0893    7.3127    7.3703
  -1.3040    2.0965    7.2695    7.3703
  -1.3040    2.0965    7.2190    7.3775
  -1.3040    2.1037    7.1614    7.3847
  -1.2968    2.1110    7.0965    7.3919
  -1.2968    2.1181    7.0245    7.3991
  -1.2968    2.1254    6.9452    7.4063
  -1.2968    2.1398    6.8588    7.4208
  -1.2896    2.1470    6.7651    7.4280
  -1.2896    2.1614    6.6787    7.4424
  -1.2896    2.1758    6.5778    7.4568
  -1.2824    2.1902    6.4769    7.4712
  -1.2824    2.2046    6.3833    7.4856
  -1.2824    2.2262    6.2752    7.5000
  -1.2752    2.2406    6.1744    7.5216
  -1.2752    2.2622    6.0735    7.5360
  -1.2752    2.2839    5.9654    7.5576
  -1.2680    2.2983    5.8646    7.5793
  -1.2680    2.3271    5.7565    7.6009
  -1.2680    2.3487    5.6556    7.6225
  -1.2608    2.3703    5.5476    7.6441
  -1.2608    2.3992    5.4467    7.6729
  -1.2608    2.4207    5.3458    7.7017
  -1.2608    2.4496    5.2450    7.7233
  -1.2608    2.4784    5.1441    7.7522
  -1.2608    2.5072    5.0504    7.7810
  -1.2608    2.5433    4.9496    7.8098
  -1.2608    2.5720    4.8559    7.8458
  -1.2680    2.6081    4.7622    7.8746
  -1.2680    2.6369    4.6758    7.9107
  -1.2752    2.6729    4.5821    7.9395
  -1.2752    2.7089    4.4957    7.9755
  -1.2824    2.7449    4.4164    8.0115
  -1.2896    2.7882    4.3372    8.0476
  -1.2968    2.8242    4.2579    8.0908
  -1.3040    2.8675    4.1787    8.1268
  -1.3184    2.9035    4.1066    8.1700
  -1.3328    2.9467    4.0346    8.2061
  -1.3472    2.9899    3.9697    8.2493
  -1.3401    2.9755    3.9986    8.2349
  -1.3401    2.9539    4.0346    8.2205
  -1.3401    2.9395    4.0706    8.2133
  -1.3472    2.9179    4.1210    8.1988
  -1.3617    2.8963    4.1715    8.1916
  -1.3689    2.8819    4.2291    8.1844
  -1.3905    2.8675    4.2867    8.1772
  -1.4049    2.8602    4.3516    8.1700
  -1.4265    2.8530    4.4164    8.1628
  -1.4553    2.8458    4.4813    8.1628
  -1.4842    2.8458    4.5533    8.1556
  -1.5202    2.8530    4.6254    8.1556
  -1.5562    2.8602    4.6974    8.1556
  -1.5922    2.8746    4.7767    8.1556
  -1.6354    2.8890    4.8487    8.1556
  -1.6787    2.9107    4.9280    8.1556
  -1.7219    2.9323    5.0072    8.1628
  -1.7723    2.9611    5.0937    8.1628
  -1.8228    2.9899    5.1729    8.1700
  -1.8804    3.0259    5.2594    8.1772
  -1.9381    3.0620    5.3458    8.1844
  -1.9885    3.1052    5.4323    8.1916
  -2.0533    3.1484    5.5187    8.2061
  -2.1110    3.1917    5.6052    8.2133
  -2.1686    3.2421    5.6988    8.2277
  -2.2334    3.2925    5.7853    8.2421
  -2.2983    3.3502    5.8790    8.2565
  -2.3631    3.4078    5.9726    8.2709
  -2.4279    3.4654    6.0663    8.2853
  -2.4928    3.5230    6.1599    8.3069
  -2.5576    3.5879    6.2536    8.3213
  -2.6225    3.6527    6.3473    8.3429
  -2.6945    3.7248    6.4409    8.3646
  -2.7594    3.7968    6.5418    8.3862
  -2.8242    3.8616    6.6354    8.4078
  -2.8962    3.9409    6.7363    8.4366
  -2.9611    4.0130    6.8372    8.4582
  -3.0259    4.0922    6.9308    8.4870
  -3.0980    4.1715    7.0317    8.5159
  -3.1628    4.2507    7.1326    8.5447
  -3.2277    4.3300    7.2334    8.5735
  -3.2925    4.4164    7.3343    8.6023
  -3.3645    4.4957    7.4352    8.6383
  -3.4294    4.5821    7.5360    8.6671
  -3.4942    4.6686    7.6369    8.7032
  -3.5591    4.7550    7.7378    8.7392
  -3.6239    4.8487    7.8386    8.7752
  -3.6887    4.9424    7.9395    8.8112
  -3.7536    5.0288    8.0403    8.8473
  -3.8113    5.1225    8.1412    8.8905
  -3.8761    5.2161    8.2421    8.9265
  -3.9409    5.3170    8.3429    8.9697
  -3.9985    5.4107    8.4438    9.0130
  -4.0562    5.5115    8.5447    9.0562
  -4.1210    5.6052    8.6455    9.0994
  -4.1787    5.7061    8.7392    9.1427
  -4.2363    5.8069    8.8401    9.1931
  -4.2940    5.9150    8.9409    9.2363
  -4.3516    6.0159    9.0346    9.2867
  -4.4092    6.1167    9.1354    9.3372
  -4.4668    6.2248    9.2291    9.3876
  -4.5173    6.3329    9.3228    9.4380
  -4.5749    6.4337    9.4164    9.4885
  -4.6253    6.5418    9.5101    9.5389
  -4.6758    6.6499    9.5965    9.6037
  -4.7334    6.7651    9.6470    9.6974
  -4.7839    6.8732    9.7046    9.7839
  -4.8343    6.9813    9.7622    9.8775
  -4.8847    7.0965    9.8199    9.9640
  -4.9280    7.2118    9.8775   10.0504
  -4.9784    7.3199    9.9352   10.1369
  -5.0216    7.4352    9.9928   10.2233
  -5.0721    7.5504   10.0504   10.3026
  -5.1153    7.6657   10.1153   10.3890
  -5.1585    7.7882   10.1729   10.4683
  -5.2017    7.9035   10.2378   10.5475
  -5.2450    8.0187   10.3026   10.6268
  -5.2882    8.1412   10.3602   10.7061
  -5.3242    8.2565   10.4251   10.7853
  -5.3674    8.3790   10.4899   10.8573
  -5.4034    8.5014   10.5548   10.9366
  -5.4467    8.6167   10.6196   11.0086
  -5.4827    8.7392   10.6844   11.0807
  -5.5187    8.8617   10.7493   11.1527
  -5.5548    8.9842   10.8213   11.2176
  -5.5836    9.1066   10.8862   11.2896
  -5.6196    9.2291   10.9510   11.3545
  -5.6484    9.3516   11.0159   11.4193
  -5.6845    9.4741   11.0879   11.4841
  -5.7133    9.6037   11.1527   11.5490
  -5.7421    9.7262   11.2176   11.6066
  -5.7709    9.8487   11.2896   11.6715
  -5.7997    9.9712   11.3545   11.7291
  -5.8286   10.0937   11.4193   11.7867
  -5.8501   10.2161   11.4914   11.8444
  -5.8790   10.3458   11.5562   11.8948
  -5.9006   10.4683   11.6210   11.9525
  -5.9222   10.5908   11.6859   12.0029
  -5.9438   10.7061   11.7507   12.0533
  -5.9654   10.8285   11.8084   12.1037
  -5.9870   10.9510   11.8732   12.1470
  -6.0087   11.0735   11.9380   12.1902
  -6.0231   11.1888   11.9957   12.2406
  -6.0447   11.3040   12.0533   12.2767
  -6.0591   11.4193   12.1110   12.3199
  -6.0735   11.5346   12.1686   12.3559
  -6.0879   11.6427   12.2190   12.3919
  -6.1023   11.7507   12.2695   12.4280
  -6.1167   11.8588   12.3199   12.4568
  -6.1311   11.9597   12.3631   12.4856
  -6.1383   12.0533   12.4063   12.5144
  -6.1528   12.1470   12.4496   12.5360
  -6.1599   12.2334   12.4856   12.5576
  -6.1672   12.3127   12.5216   12.5793
  -6.1743   12.3919   12.5504   12.6009
  -6.1816   12.4568   12.5793   12.6153
  -6.1888   12.5144   12.6009   12.6297
  -6.1888   12.5648   12.6225   12.6369
  -6.1960   12.6081   12.6369   12.6441
  -6.1960   12.6297   12.6513   12.6513
  -6.1960   12.6513   12.6513   12.6585
  -6.1960   12.6585   12.6585   12.6585
